date,Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,new_cases,new_deaths,total_cases,total_deaths
2020-02-10,Unknown,South Korea,2020-02-10T03:03:09,27,0,3,0,0,27,0
2020-02-10,Unknown,Japan,2020-02-10T21:33:02,26,0,4,0,0,26,0
2020-02-10,Unknown,Malaysia,2020-02-10T03:03:09,18,0,1,1,0,18,0
2020-02-10,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1,0,0,0,0
2020-02-10,Unknown,Germany,2020-02-09T06:13:11,14,0,0,0,0,14,0
2020-02-10,Unknown,Vietnam,2020-02-10T03:03:09,14,0,1,0,0,14,0
2020-02-10,Unknown,France,2020-02-08T09:53:01,11,0,0,0,0,11,0
2020-02-10,Macau,Macau,2020-02-06T14:23:04,10,0,1,0,0,0,0
2020-02-10,Unknown,United Kingdom,2020-02-10T19:03:02,8,0,0,1,0,4,0
2020-02-10,Unknown,United Arab Emirates,2020-02-10T23:03:09,8,0,0,0,0,7,0
2020-02-10,Queensland,Australia,2020-02-09T19:33:02,5,0,0,0,0,15,0
2020-02-10,New South Wales,Australia,2020-02-06T03:13:22,4,0,2,0,0,15,0
2020-02-10,Victoria,Australia,2020-02-01T18:12:49,4,0,0,0,0,15,0
2020-02-10,South Australia,Australia,2020-02-02T22:33:07,2,0,0,0,0,15,0
2020-02-10,British Columbia,Canada,2020-02-07T05:43:03,4,0,0,0,0,7,0
2020-02-10,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,0,0,7,0
2020-02-10,"London, ON",Canada,2020-02-04T00:03:11,1,0,0,0,0,7,0
2020-02-10,Unknown,India,2020-02-03T21:43:02,3,0,0,0,0,3,0
2020-02-10,Unknown,Italy,2020-02-07T17:53:02,3,0,0,0,0,3,0
2020-02-10,Unknown,Philippines,2020-02-07T16:43:04,3,1,0,0,0,3,1
2020-02-10,Unknown,Russia,2020-01-31T16:13:45,2,0,0,0,0,2,0
2020-02-10,Unknown,Spain,2020-02-09T20:33:03,2,0,0,1,0,2,0
2020-02-10,"Chicago, IL",United States,2020-02-09T19:03:03,2,0,2,0,0,12,0
2020-02-10,"San Benito, CA",United States,2020-02-03T03:53:02,2,0,0,0,0,12,0
2020-02-10,"Santa Clara, CA",United States,2020-02-03T00:43:02,2,0,0,0,0,12,0
2020-02-10,"Boston, MA",United States,2020-02-01T19:43:03,1,0,0,0,0,12,0
2020-02-10,"Los Angeles, CA",United States,2020-02-01T19:53:03,1,0,0,0,0,12,0
2020-02-10,"Madison, WI",United States,2020-02-05T21:53:02,1,0,0,0,0,12,0
2020-02-10,"Orange, CA",United States,2020-02-01T19:53:03,1,0,0,0,0,12,0
2020-02-10,"Seattle, WA",United States,2020-02-09T07:03:04,1,0,1,0,0,12,0
2020-02-10,"Tempe, AZ",United States,2020-02-01T19:43:03,1,0,0,0,0,12,0
2020-02-10,Unknown,Belgium,2020-02-04T15:43:02,1,0,0,0,0,1,0
2020-02-10,Unknown,Cambodia,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-10,Unknown,Finland,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-10,Unknown,Nepal,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-10,Unknown,Sri Lanka,2020-02-08T03:43:03,1,0,1,0,0,1,0
2020-02-10,Unknown,Sweden,2020-02-01T02:13:26,1,0,0,0,0,1,0
2020-02-11,Hubei,China,2020-02-11T23:33:02,33366,1068,2639,2473,108,42708,1017
2020-02-11,Guangdong,China,2020-02-11T14:03:05,1177,1,212,2473,108,42708,1017
2020-02-11,Zhejiang,China,2020-02-11T12:53:02,1117,0,270,2473,108,42708,1017
2020-02-11,Henan,China,2020-02-11T14:03:05,1105,7,218,2473,108,42708,1017
2020-02-11,Hunan,China,2020-02-11T12:53:02,912,1,247,2473,108,42708,1017
2020-02-11,Anhui,China,2020-02-11T09:43:02,860,4,105,2473,108,42708,1017
2020-02-11,Jiangxi,China,2020-02-11T14:03:05,804,1,128,2473,108,42708,1017
2020-02-11,Jiangsu,China,2020-02-11T08:13:06,515,0,93,2473,108,42708,1017
2020-02-11,Chongqing,China,2020-02-11T23:53:02,505,3,79,2473,108,42708,1017
2020-02-11,Shandong,China,2020-02-11T11:23:04,487,1,80,2473,108,42708,1017
2020-02-11,Sichuan,China,2020-02-11T11:23:04,417,1,85,2473,108,42708,1017
2020-02-11,Heilongjiang,China,2020-02-11T11:23:04,360,8,28,2473,108,42708,1017
2020-02-11,Beijing,China,2020-02-11T03:03:07,342,3,48,2473,108,42708,1017
2020-02-11,Shanghai,China,2020-02-11T06:23:02,303,1,52,2473,108,42708,1017
2020-02-11,Fujian,China,2020-02-11T14:03:05,267,0,45,2473,108,42708,1017
2020-02-11,Hebei,China,2020-02-11T11:23:04,239,2,48,2473,108,42708,1017
2020-02-11,Shaanxi,China,2020-02-11T06:03:16,219,0,32,2473,108,42708,1017
2020-02-11,Guangxi,China,2020-02-11T11:23:04,215,1,33,2473,108,42708,1017
2020-02-11,Yunnan,China,2020-02-11T09:23:04,153,0,20,2473,108,42708,1017
2020-02-11,Hainan,China,2020-02-11T14:33:02,144,3,20,2473,108,42708,1017
2020-02-11,Guizhou,China,2020-02-11T14:03:05,127,1,17,2473,108,42708,1017
2020-02-11,Shanxi,China,2020-02-11T23:33:02,124,0,30,2473,108,42708,1017
2020-02-11,Liaoning,China,2020-02-11T12:53:02,111,0,19,2473,108,42708,1017
2020-02-11,Tianjin,China,2020-02-11T23:13:05,106,2,10,2473,108,42708,1017
2020-02-11,Gansu,China,2020-02-11T15:23:04,86,2,24,2473,108,42708,1017
2020-02-11,Jilin,China,2020-02-11T08:03:06,81,1,18,2473,108,42708,1017
2020-02-11,Inner Mongolia,China,2020-02-10T02:43:05,58,0,5,2473,108,42708,1017
2020-02-11,Xinjiang,China,2020-02-11T09:13:11,55,0,3,2473,108,42708,1017
2020-02-11,Ningxia,China,2020-02-11T10:03:08,53,0,22,2473,108,42708,1017
2020-02-11,Qinghai,China,2020-02-11T11:23:04,18,0,5,2473,108,42708,1017
2020-02-11,Tibet,China,2020-02-01T01:52:40,1,0,0,2473,108,42708,1017
2020-02-11,Diamond Princess cruise ship,Others,2020-02-10T16:03:12,135,0,0,0,0,0,0
2020-02-11,Hong Kong,Hong Kong,2020-02-11T09:43:02,49,1,0,0,0,0,0
2020-02-11,Unknown,Singapore,2020-02-11T16:43:06,47,0,9,2,0,45,0
2020-02-11,Unknown,Thailand,2020-02-11T18:43:04,33,0,10,1,0,33,0
2020-02-11,Unknown,South Korea,2020-02-11T02:53:02,28,0,3,1,0,28,0
2020-02-11,Unknown,Japan,2020-02-11T02:53:02,26,0,9,0,0,26,0
2020-02-11,Unknown,Malaysia,2020-02-11T03:13:13,18,0,3,0,0,18,0
2020-02-11,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1,0,0,0,0
2020-02-11,Unknown,Germany,2020-02-11T19:33:03,16,0,0,0,0,14,0
2020-02-11,Unknown,Vietnam,2020-02-11T16:43:06,15,0,6,1,0,15,0
2020-02-11,Unknown,France,2020-02-08T09:53:01,11,0,0,0,0,11,0
2020-02-11,Macau,Macau,2020-02-06T14:23:04,10,0,1,0,0,0,0
2020-02-11,Unknown,United Kingdom,2020-02-10T19:03:02,8,0,0,4,0,8,0
2020-02-11,Unknown,United Arab Emirates,2020-02-10T23:03:09,8,0,0,1,0,8,0
2020-02-11,Queensland,Australia,2020-02-09T19:33:02,5,0,0,0,0,15,0
2020-02-11,New South Wales,Australia,2020-02-06T03:13:22,4,0,2,0,0,15,0
2020-02-11,Victoria,Australia,2020-02-01T18:12:49,4,0,0,0,0,15,0
2020-02-11,South Australia,Australia,2020-02-02T22:33:07,2,0,0,0,0,15,0
2020-02-11,British Columbia,Canada,2020-02-07T05:43:03,4,0,0,0,0,7,0
2020-02-11,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,0,0,7,0
2020-02-11,"London, ON",Canada,2020-02-04T00:03:11,1,0,0,0,0,7,0
2020-02-11,Unknown,India,2020-02-03T21:43:02,3,0,0,0,0,3,0
2020-02-11,Unknown,Italy,2020-02-07T17:53:02,3,0,0,0,0,3,0
2020-02-11,Unknown,Philippines,2020-02-07T16:43:04,3,1,0,0,0,3,1
2020-02-11,Unknown,Russia,2020-01-31T16:13:45,2,0,0,0,0,2,0
2020-02-11,Unknown,Spain,2020-02-09T20:33:03,2,0,0,0,0,2,0
2020-02-11,"Chicago, IL",United States,2020-02-09T19:03:03,2,0,2,1,0,13,0
2020-02-11,"San Benito, CA",United States,2020-02-03T03:53:02,2,0,0,1,0,13,0
2020-02-11,"Santa Clara, CA",United States,2020-02-03T00:43:02,2,0,0,1,0,13,0
2020-02-11,"Boston, MA",United States,2020-02-01T19:43:03,1,0,0,1,0,13,0
2020-02-11,"Los Angeles, CA",United States,2020-02-01T19:53:03,1,0,0,1,0,13,0
2020-02-11,"Madison, WI",United States,2020-02-05T21:53:02,1,0,0,1,0,13,0
2020-02-11,"Orange, CA",United States,2020-02-01T19:53:03,1,0,0,1,0,13,0
2020-02-11,"San Diego County, CA",United States,2020-02-11T01:23:05,1,0,0,1,0,13,0
2020-02-11,"Seattle, WA",United States,2020-02-09T07:03:04,1,0,1,1,0,13,0
2020-02-11,"Tempe, AZ",United States,2020-02-01T19:43:03,1,0,0,1,0,13,0
2020-02-11,Unknown,Belgium,2020-02-04T15:43:02,1,0,0,0,0,1,0
2020-02-11,Unknown,Cambodia,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-11,Unknown,Finland,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-11,Unknown,Nepal,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-11,Unknown,Sri Lanka,2020-02-08T03:43:03,1,0,1,0,0,1,0
2020-02-11,Unknown,Sweden,2020-02-01T02:13:26,1,0,0,0,0,1,0
2020-02-12,Hubei,China,2020-02-12T14:13:08,33366,1068,2686,2022,97,44730,1114
2020-02-12,Guangdong,China,2020-02-12T12:23:09,1219,1,275,2022,97,44730,1114
2020-02-12,Henan,China,2020-02-12T14:13:08,1135,8,246,2022,97,44730,1114
2020-02-12,Zhejiang,China,2020-02-12T10:13:20,1131,0,321,2022,97,44730,1114
2020-02-12,Hunan,China,2020-02-12T12:43:03,946,2,304,2022,97,44730,1114
2020-02-12,Anhui,China,2020-02-12T10:13:20,889,4,127,2022,97,44730,1114
2020-02-12,Jiangxi,China,2020-02-12T01:23:06,844,1,152,2022,97,44730,1114
2020-02-12,Jiangsu,China,2020-02-12T14:13:08,543,0,125,2022,97,44730,1114
2020-02-12,Chongqing,China,2020-02-12T23:13:08,518,3,102,2022,97,44730,1114
2020-02-12,Shandong,China,2020-02-12T11:13:05,497,2,92,2022,97,44730,1114
2020-02-12,Sichuan,China,2020-02-12T12:43:03,436,1,92,2022,97,44730,1114
2020-02-12,Heilongjiang,China,2020-02-12T14:13:08,378,8,31,2022,97,44730,1114
2020-02-12,Beijing,China,2020-02-12T02:43:03,352,3,56,2022,97,44730,1114
2020-02-12,Shanghai,China,2020-02-12T06:23:08,311,1,57,2022,97,44730,1114
2020-02-12,Fujian,China,2020-02-12T11:53:02,272,0,53,2022,97,44730,1114
2020-02-12,Hebei,China,2020-02-12T11:13:05,251,2,54,2022,97,44730,1114
2020-02-12,Shaanxi,China,2020-02-12T11:13:05,225,0,43,2022,97,44730,1114
2020-02-12,Guangxi,China,2020-02-12T15:03:05,222,1,32,2022,97,44730,1114
2020-02-12,Hainan,China,2020-02-12T17:03:03,157,4,27,2022,97,44730,1114
2020-02-12,Yunnan,China,2020-02-12T14:13:08,154,0,26,2022,97,44730,1114
2020-02-12,Guizhou,China,2020-02-12T09:43:02,133,1,18,2022,97,44730,1114
2020-02-12,Shanxi,China,2020-02-12T23:03:02,126,0,33,2022,97,44730,1114
2020-02-12,Liaoning,China,2020-02-12T13:33:02,116,1,20,2022,97,44730,1114
2020-02-12,Tianjin,China,2020-02-12T15:03:05,112,2,11,2022,97,44730,1114
2020-02-12,Gansu,China,2020-02-12T23:23:01,87,2,31,2022,97,44730,1114
2020-02-12,Jilin,China,2020-02-12T14:13:08,83,1,22,2022,97,44730,1114
2020-02-12,Inner Mongolia,China,2020-02-12T11:13:05,60,0,6,2022,97,44730,1114
2020-02-12,Xinjiang,China,2020-02-12T01:43:02,59,0,3,2022,97,44730,1114
2020-02-12,Ningxia,China,2020-02-12T11:13:05,58,0,24,2022,97,44730,1114
2020-02-12,Qinghai,China,2020-02-12T08:03:06,18,0,9,2022,97,44730,1114
2020-02-12,Tibet,China,2020-02-12T06:43:02,1,0,1,2022,97,44730,1114
2020-02-12,Diamond Princess cruise ship,Others,2020-02-12T04:23:38,175,0,0,0,0,0,0
2020-02-12,Hong Kong,Hong Kong,2020-02-12T09:53:02,50,1,1,0,0,0,0
2020-02-12,Unknown,Singapore,2020-02-12T19:53:02,50,0,15,2,0,47,0
2020-02-12,Unknown,Thailand,2020-02-11T18:43:04,33,0,10,0,0,33,0
2020-02-12,Unknown,Japan,2020-02-12T02:43:03,28,0,9,2,0,28,0
2020-02-12,Unknown,South Korea,2020-02-12T14:43:03,28,0,7,0,0,28,0
2020-02-12,Unknown,Malaysia,2020-02-11T03:13:13,18,0,3,0,0,18,0
2020-02-12,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1,0,0,0,0
2020-02-12,Unknown,Germany,2020-02-11T19:33:03,16,0,0,2,0,16,0
2020-02-12,Unknown,Vietnam,2020-02-11T16:43:06,15,0,6,0,0,15,0
2020-02-12,Unknown,France,2020-02-12T18:53:02,11,0,2,0,0,11,0
2020-02-12,Macau,Macau,2020-02-12T09:53:02,10,0,2,0,0,0,0
2020-02-12,Unknown,United Kingdom,2020-02-12T19:03:06,9,0,1,0,0,8,0
2020-02-12,Unknown,United Arab Emirates,2020-02-12T00:33:02,8,0,1,0,0,8,0
2020-02-12,Queensland,Australia,2020-02-09T19:33:02,5,0,0,0,0,15,0
2020-02-12,New South Wales,Australia,2020-02-06T03:13:22,4,0,2,0,0,15,0
2020-02-12,Victoria,Australia,2020-02-01T18:12:49,4,0,0,0,0,15,0
2020-02-12,South Australia,Australia,2020-02-02T22:33:07,2,0,0,0,0,15,0
2020-02-12,British Columbia,Canada,2020-02-07T05:43:03,4,0,0,0,0,7,0
2020-02-12,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,0,0,7,0
2020-02-12,"London, ON",Canada,2020-02-12T18:53:03,1,0,1,0,0,7,0
2020-02-12,Unknown,India,2020-02-03T21:43:02,3,0,0,0,0,3,0
2020-02-12,Unknown,Italy,2020-02-07T17:53:02,3,0,0,0,0,3,0
2020-02-12,Unknown,Philippines,2020-02-12T07:43:02,3,1,1,0,0,3,1
2020-02-12,Unknown,Russia,2020-02-12T14:43:03,2,0,2,0,0,2,0
2020-02-12,Unknown,Spain,2020-02-09T20:33:03,2,0,0,0,0,2,0
2020-02-12,"Chicago, IL",United States,2020-02-09T19:03:03,2,0,2,0,0,13,0
2020-02-12,"San Benito, CA",United States,2020-02-03T03:53:02,2,0,0,0,0,13,0
2020-02-12,"Santa Clara, CA",United States,2020-02-03T00:43:02,2,0,0,0,0,13,0
2020-02-12,"Boston, MA",United States,2020-02-01T19:43:03,1,0,0,0,0,13,0
2020-02-12,"Los Angeles, CA",United States,2020-02-01T19:53:03,1,0,0,0,0,13,0
2020-02-12,"Madison, WI",United States,2020-02-05T21:53:02,1,0,0,0,0,13,0
2020-02-12,"Orange, CA",United States,2020-02-01T19:53:03,1,0,0,0,0,13,0
2020-02-12,"San Diego County, CA",United States,2020-02-11T01:23:05,1,0,0,0,0,13,0
2020-02-12,"Seattle, WA",United States,2020-02-09T07:03:04,1,0,1,0,0,13,0
2020-02-12,"Tempe, AZ",United States,2020-02-01T19:43:03,1,0,0,0,0,13,0
2020-02-12,Unknown,Belgium,2020-02-04T15:43:02,1,0,0,0,0,1,0
2020-02-12,Unknown,Cambodia,2020-02-12T07:43:02,1,0,1,0,0,1,0
2020-02-12,Unknown,Finland,2020-02-12T00:03:12,1,0,1,0,0,1,0
2020-02-12,Unknown,Nepal,2020-02-12T14:43:03,1,0,1,0,0,1,0
2020-02-12,Unknown,Sri Lanka,2020-02-08T03:43:03,1,0,1,0,0,1,0
2020-02-12,Unknown,Sweden,2020-02-01T02:13:26,1,0,0,0,0,1,0
2020-02-13,Hubei,China,2020-02-13T14:13:06,48206,1310,3459,1820,254,46550,1368
2020-02-13,Guangdong,China,2020-02-13T13:33:01,1241,2,314,1820,254,46550,1368
2020-02-13,Henan,China,2020-02-13T14:53:02,1169,10,296,1820,254,46550,1368
2020-02-13,Zhejiang,China,2020-02-13T14:13:06,1145,0,360,1820,254,46550,1368
2020-02-13,Hunan,China,2020-02-13T11:53:02,968,2,339,1820,254,46550,1368
2020-02-13,Anhui,China,2020-02-13T13:33:01,910,5,157,1820,254,46550,1368
2020-02-13,Jiangxi,China,2020-02-13T01:13:08,872,1,170,1820,254,46550,1368
2020-02-13,Jiangsu,China,2020-02-13T10:33:23,570,0,139,1820,254,46550,1368
2020-02-13,Chongqing,China,2020-02-13T23:23:05,529,4,128,1820,254,46550,1368
2020-02-13,Shandong,China,2020-02-13T13:33:01,509,2,105,1820,254,46550,1368
2020-02-13,Sichuan,China,2020-02-13T13:33:01,451,1,104,1820,254,46550,1368
2020-02-13,Heilongjiang,China,2020-02-13T12:13:06,395,9,33,1820,254,46550,1368
2020-02-13,Beijing,China,2020-02-13T14:13:06,366,3,69,1820,254,46550,1368
2020-02-13,Shanghai,China,2020-02-13T06:13:15,315,1,62,1820,254,46550,1368
2020-02-13,Fujian,China,2020-02-13T10:33:23,279,0,57,1820,254,46550,1368
2020-02-13,Hebei,China,2020-02-13T10:33:23,265,3,68,1820,254,46550,1368
2020-02-13,Shaanxi,China,2020-02-13T10:33:23,229,0,46,1820,254,46550,1368
2020-02-13,Guangxi,China,2020-02-13T00:23:10,222,2,33,1820,254,46550,1368
2020-02-13,Hainan,China,2020-02-13T10:43:03,157,4,30,1820,254,46550,1368
2020-02-13,Yunnan,China,2020-02-13T08:43:08,156,0,27,1820,254,46550,1368
2020-02-13,Guizhou,China,2020-02-13T10:33:23,135,1,27,1820,254,46550,1368
2020-02-13,Shanxi,China,2020-02-13T23:23:05,126,0,36,1820,254,46550,1368
2020-02-13,Tianjin,China,2020-02-13T23:43:02,119,3,21,1820,254,46550,1368
2020-02-13,Liaoning,China,2020-02-13T14:33:02,117,1,22,1820,254,46550,1368
2020-02-13,Gansu,China,2020-02-13T15:53:03,90,2,39,1820,254,46550,1368
2020-02-13,Jilin,China,2020-02-13T13:33:01,84,1,24,1820,254,46550,1368
2020-02-13,Ningxia,China,2020-02-13T01:23:08,64,0,24,1820,254,46550,1368
2020-02-13,Xinjiang,China,2020-02-13T10:33:23,63,1,6,1820,254,46550,1368
2020-02-13,Inner Mongolia,China,2020-02-13T01:23:08,61,0,6,1820,254,46550,1368
2020-02-13,Qinghai,China,2020-02-13T08:43:08,18,0,11,1820,254,46550,1368
2020-02-13,Tibet,China,2020-02-12T06:43:02,1,0,1,1820,254,46550,1368
2020-02-13,Diamond Princess cruise ship,Others,2020-02-12T04:23:38,175,0,0,0,0,0,0
2020-02-13,Unknown,Singapore,2020-02-13T14:33:02,58,0,15,3,0,50,0
2020-02-13,Hong Kong,Hong Kong,2020-02-13T14:53:02,53,1,1,0,0,0,0
2020-02-13,Unknown,Thailand,2020-02-13T17:53:03,33,0,12,0,0,33,0
2020-02-13,Unknown,Japan,2020-02-13T12:23:05,28,1,9,1,0,29,0
2020-02-13,Unknown,South Korea,2020-02-12T14:43:03,28,0,7,0,0,28,0
2020-02-13,Unknown,Malaysia,2020-02-13T10:53:02,19,0,3,0,0,18,0
2020-02-13,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1,0,0,0,0
2020-02-13,Unknown,Germany,2020-02-13T15:13:11,16,0,1,0,0,16,0
2020-02-13,Unknown,Vietnam,2020-02-13T06:33:02,16,0,7,1,0,16,0
2020-02-13,Unknown,France,2020-02-12T18:53:02,11,0,2,0,0,11,0
2020-02-13,Macau,Macau,2020-02-13T14:13:06,10,0,3,0,0,0,0
2020-02-13,Unknown,United Kingdom,2020-02-12T19:03:06,9,0,1,1,0,9,0
2020-02-13,Unknown,United Arab Emirates,2020-02-12T00:33:02,8,0,1,0,0,8,0
2020-02-13,Queensland,Australia,2020-02-09T19:33:02,5,0,0,0,0,15,0
2020-02-13,New South Wales,Australia,2020-02-13T17:53:03,4,0,4,0,0,15,0
2020-02-13,Victoria,Australia,2020-02-13T17:53:03,4,0,4,0,0,15,0
2020-02-13,South Australia,Australia,2020-02-02T22:33:07,2,0,0,0,0,15,0
2020-02-13,British Columbia,Canada,2020-02-07T05:43:03,4,0,0,0,0,7,0
2020-02-13,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,0,0,7,0
2020-02-13,"London, ON",Canada,2020-02-12T18:53:03,1,0,1,0,0,7,0
2020-02-13,Unknown,India,2020-02-13T18:53:02,3,0,0,0,0,3,0
2020-02-13,Unknown,Italy,2020-02-07T17:53:02,3,0,0,0,0,3,0
2020-02-13,Unknown,Philippines,2020-02-12T07:43:02,3,1,1,0,0,3,1
2020-02-13,Unknown,Russia,2020-02-12T14:43:03,2,0,2,0,0,2,0
2020-02-13,Unknown,Spain,2020-02-09T20:33:03,2,0,0,0,0,2,0
2020-02-13,"Chicago, IL",United States,2020-02-09T19:03:03,2,0,2,1,0,14,0
2020-02-13,"San Benito, CA",United States,2020-02-03T03:53:02,2,0,0,1,0,14,0
2020-02-13,"San Diego County, CA",United States,2020-02-13T03:13:08,2,0,0,1,0,14,0
2020-02-13,"Santa Clara, CA",United States,2020-02-03T00:43:02,2,0,0,1,0,14,0
2020-02-13,"Boston, MA",United States,2020-02-01T19:43:03,1,0,0,1,0,14,0
2020-02-13,"Los Angeles, CA",United States,2020-02-01T19:53:03,1,0,0,1,0,14,0
2020-02-13,"Madison, WI",United States,2020-02-05T21:53:02,1,0,0,1,0,14,0
2020-02-13,"Orange, CA",United States,2020-02-01T19:53:03,1,0,0,1,0,14,0
2020-02-13,"San Antonio, TX",United States,2020-02-13T18:53:02,1,0,0,1,0,14,0
2020-02-13,"Seattle, WA",United States,2020-02-09T07:03:04,1,0,1,1,0,14,0
2020-02-13,"Tempe, AZ",United States,2020-02-01T19:43:03,1,0,0,1,0,14,0
2020-02-13,Unknown,Belgium,2020-02-04T15:43:02,1,0,0,0,0,1,0
2020-02-13,Unknown,Cambodia,2020-02-12T07:43:02,1,0,1,0,0,1,0
2020-02-13,Unknown,Finland,2020-02-12T00:03:12,1,0,1,0,0,1,0
2020-02-13,Unknown,Nepal,2020-02-12T14:43:03,1,0,1,0,0,1,0
2020-02-13,Unknown,Sri Lanka,2020-02-08T03:43:03,1,0,1,0,0,1,0
2020-02-13,Unknown,Sweden,2020-02-01T02:13:26,1,0,0,0,0,1,0
2020-02-14,Hubei,China,2020-02-14T23:33:02,54406,1457,4774,1998,13,48548,1381
2020-02-14,Guangdong,China,2020-02-14T12:53:02,1261,2,362,1998,13,48548,1381
2020-02-14,Henan,China,2020-02-14T12:53:02,1184,11,357,1998,13,48548,1381
2020-02-14,Zhejiang,China,2020-02-14T14:13:15,1155,0,403,1998,13,48548,1381
2020-02-14,Hunan,China,2020-02-14T09:23:04,988,2,364,1998,13,48548,1381
2020-02-14,Anhui,China,2020-02-14T12:53:02,934,6,193,1998,13,48548,1381
2020-02-14,Jiangxi,China,2020-02-14T01:13:06,900,1,187,1998,13,48548,1381
2020-02-14,Jiangsu,China,2020-02-14T10:03:03,593,0,157,1998,13,48548,1381
2020-02-14,Chongqing,China,2020-02-14T23:33:02,537,5,152,1998,13,48548,1381
2020-02-14,Shandong,China,2020-02-14T11:13:22,523,2,136,1998,13,48548,1381
2020-02-14,Sichuan,China,2020-02-14T11:13:22,463,1,114,1998,13,48548,1381
2020-02-14,Heilongjiang,China,2020-02-14T13:23:07,419,11,47,1998,13,48548,1381
2020-02-14,Beijing,China,2020-02-14T06:33:02,372,3,80,1998,13,48548,1381
2020-02-14,Shanghai,China,2020-02-14T04:13:11,318,1,90,1998,13,48548,1381
2020-02-14,Hebei,China,2020-02-14T11:13:22,283,3,87,1998,13,48548,1381
2020-02-14,Fujian,China,2020-02-14T11:13:22,281,0,63,1998,13,48548,1381
2020-02-14,Shaanxi,China,2020-02-14T12:53:02,230,0,54,1998,13,48548,1381
2020-02-14,Guangxi,China,2020-02-14T15:23:02,226,2,36,1998,13,48548,1381
2020-02-14,Yunnan,China,2020-02-14T12:53:02,162,0,36,1998,13,48548,1381
2020-02-14,Hainan,China,2020-02-14T15:23:02,159,4,43,1998,13,48548,1381
2020-02-14,Guizhou,China,2020-02-14T01:53:02,140,1,28,1998,13,48548,1381
2020-02-14,Shanxi,China,2020-02-14T23:23:04,127,0,38,1998,13,48548,1381
2020-02-14,Tianjin,China,2020-02-14T11:13:22,120,3,31,1998,13,48548,1381
2020-02-14,Liaoning,China,2020-02-14T15:23:02,119,1,29,1998,13,48548,1381
2020-02-14,Gansu,China,2020-02-13T15:53:03,90,2,39,1998,13,48548,1381
2020-02-14,Jilin,China,2020-02-14T00:43:02,86,1,25,1998,13,48548,1381
2020-02-14,Ningxia,China,2020-02-14T01:43:02,67,0,24,1998,13,48548,1381
2020-02-14,Inner Mongolia,China,2020-02-14T02:03:08,65,0,6,1998,13,48548,1381
2020-02-14,Xinjiang,China,2020-02-14T01:13:06,65,1,6,1998,13,48548,1381
2020-02-14,Qinghai,China,2020-02-13T08:43:08,18,0,11,1998,13,48548,1381
2020-02-14,Tibet,China,2020-02-12T06:43:02,1,0,1,1998,13,48548,1381
2020-02-14,Diamond Princess cruise ship,Others,2020-02-14T00:13:23,218,0,0,0,0,0,0
2020-02-14,Unknown,Singapore,2020-02-14T12:43:02,67,0,17,8,0,58,0
2020-02-14,Hong Kong,Hong Kong,2020-02-14T09:03:12,56,1,1,0,0,0,0
2020-02-14,Unknown,Thailand,2020-02-13T17:53:03,33,0,12,0,0,33,0
2020-02-14,Unknown,Japan,2020-02-14T03:53:02,29,1,9,4,0,33,1
2020-02-14,Unknown,South Korea,2020-02-12T14:43:03,28,0,7,0,0,28,0
2020-02-14,Unknown,Malaysia,2020-02-13T10:53:02,19,0,3,1,0,19,0
2020-02-14,Taiwan,Taiwan,2020-02-14T02:13:06,18,0,2,0,0,0,0
2020-02-14,Unknown,Germany,2020-02-13T15:13:11,16,0,1,0,0,16,0
2020-02-14,Unknown,Vietnam,2020-02-13T06:33:02,16,0,7,0,0,16,0
2020-02-14,Unknown,France,2020-02-12T18:53:02,11,0,2,0,0,11,0
2020-02-14,Macau,Macau,2020-02-13T14:13:06,10,0,3,0,0,0,0
2020-02-14,Unknown,United Kingdom,2020-02-12T19:03:06,9,0,1,0,0,9,0
2020-02-14,Unknown,United Arab Emirates,2020-02-12T00:33:02,8,0,1,0,0,8,0
2020-02-14,Queensland,Australia,2020-02-09T19:33:02,5,0,0,0,0,15,0
2020-02-14,New South Wales,Australia,2020-02-13T17:53:03,4,0,4,0,0,15,0
2020-02-14,Victoria,Australia,2020-02-13T17:53:03,4,0,4,0,0,15,0
2020-02-14,South Australia,Australia,2020-02-02T22:33:07,2,0,0,0,0,15,0
2020-02-14,British Columbia,Canada,2020-02-07T05:43:03,4,0,0,0,0,7,0
2020-02-14,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,0,0,7,0
2020-02-14,"London, ON",Canada,2020-02-12T18:53:03,1,0,1,0,0,7,0
2020-02-14,Unknown,India,2020-02-13T18:53:02,3,0,0,0,0,3,0
